gender,age,country,sim_spent,day
M,25,Spain,12.23,tuesday
F,34,Mexico,7.54,monday
F,37,Mexico,11.39,tuesday
M,25,Mexico,9.7,tuesday
M,25,Spain,10.14,wednesday
M,29,Colombia,10.43,wednesday
F,35,Peru,8.75,thursday
M,31,Spain,9.96,monday
M,26,Spain,8.11,wednesday
F,32,Colombia,11.54,tuesday
F,34,Mexico,6.61,thursday
M,29,Peru,7.12,thursday
F,27,Mexico,12.37,monday
M,27,Peru,7.18,friday
M,26,Colombia,9.86,thursday
M,30,Mexico,8.23,tuesday
M,33,Spain,13.18,friday
M,31,Peru,8.62,friday
M,29,Mexico,8.45,friday
M,32,Spain,7.53,friday
M,32,Colombia,11.63,wednesday
F,25,Peru,9.16,thursday
M,28,Colombia,9.15,friday
M,29,Mexico,8.9,friday
M,25,Peru,9.77,wednesday
F,35,Mexico,9.1,monday
M,35,Peru,7.87,wednesday
F,27,Mexico,9.07,wednesday
M,29,Colombia,7.47,friday
M,23,Spain,10.47,wednesday
F,30,Mexico,10.26,monday
F,29,Mexico,10.43,thursday
F,37,Mexico,9.62,friday
M,35,Colombia,10.93,tuesday
F,26,Mexico,11.18,monday
M,33,Mexico,13.6,tuesday
M,28,Peru,12.06,monday
M,30,Colombia,11.17,wednesday
F,27,Spain,9.45,wednesday
F,29,Peru,10.43,monday
F,32,Colombia,11.05,monday
F,26,Mexico,7.73,tuesday
F,25,Peru,10.92,wednesday
F,29,Colombia,10.05,tuesday
F,30,Colombia,12.24,friday
M,31,Mexico,10.59,thursday
F,34,Mexico,11.81,tuesday
M,28,Spain,9.63,thursday
M,35,Colombia,12.23,thursday
F,30,Spain,8.87,thursday
F,30,Mexico,6.16,thursday
M,29,Spain,10.19,monday
M,34,Mexico,9.18,tuesday
M,27,Spain,9.17,monday
F,30,Mexico,6.77,wednesday
M,37,Mexico,11.08,thursday
M,30,Spain,10.01,friday
F,25,Spain,8.51,tuesday
M,30,Mexico,8.82,wednesday
F,29,Colombia,6.76,friday
M,32,Peru,8.44,thursday
F,22,Spain,7.85,thursday
M,31,Colombia,6.01,friday
F,31,Peru,7.68,thursday
M,31,Peru,13.23,friday
M,32,Spain,8.98,wednesday
F,35,Spain,10.64,wednesday
F,28,Colombia,9.06,friday
M,32,Mexico,13.86,tuesday
F,35,Mexico,10.79,friday
F,29,Mexico,11.67,tuesday
M,28,Colombia,7.99,monday
F,33,Peru,10.14,monday
M,22,Colombia,5.87,thursday
M,25,Colombia,11.98,wednesday
F,28,Colombia,11.04,tuesday
M,29,Colombia,10.84,tuesday
M,27,Peru,8.05,thursday
F,24,Mexico,12.54,wednesday
M,34,Spain,8.76,friday
F,30,Colombia,10.96,wednesday
M,28,Spain,9.11,tuesday
F,28,Mexico,12.07,thursday
F,29,Peru,12.62,monday
M,31,Mexico,10.42,tuesday
M,32,Spain,12.9,wednesday
F,27,Spain,9.76,thursday
F,22,Peru,10.54,monday
M,33,Mexico,5.5,tuesday
F,25,Spain,13.28,friday
F,37,Spain,13.75,wednesday
M,22,Peru,9.71,monday
M,28,Spain,13.55,wednesday
F,35,Peru,13.55,wednesday
M,30,Mexico,11.04,friday
F,30,Mexico,11.33,monday
F,25,Spain,8.39,friday
F,31,Colombia,7.66,tuesday
F,34,Mexico,11.27,friday
M,29,Colombia,8.64,tuesday
M,19,Mexico,7.4,tuesday
M,29,Colombia,8.88,wednesday
F,29,Mexico,8.81,friday
F,28,Colombia,10.55,wednesday
M,33,Spain,10.75,friday
F,29,Mexico,10.71,friday
M,28,Colombia,13.65,friday
F,32,Mexico,11.76,monday
F,29,Colombia,8.62,wednesday
F,37,Peru,11.27,monday
F,26,Peru,6.59,wednesday
F,32,Peru,10.92,monday
F,24,Peru,7.52,wednesday
M,19,Peru,10.11,wednesday
M,30,Peru,13.42,thursday
M,26,Spain,8.53,monday
F,31,Peru,11.38,friday
M,29,Colombia,9.76,friday
F,33,Colombia,8.74,tuesday
M,37,Spain,12.21,thursday
F,37,Mexico,11.93,wednesday
F,27,Colombia,10.49,monday
F,30,Colombia,11.44,wednesday
M,24,Colombia,10.08,friday
M,29,Mexico,5.43,thursday
F,36,Spain,9.17,monday
M,33,Peru,11.35,monday
M,33,Peru,11.03,monday
F,34,Mexico,6.37,thursday
F,28,Mexico,11.87,friday
M,32,Spain,7.22,tuesday
F,28,Spain,4.25,tuesday
M,33,Mexico,4.72,wednesday
F,28,Mexico,11.69,thursday
M,25,Mexico,7.73,thursday
M,33,Colombia,11.81,wednesday
F,34,Colombia,9.18,friday
M,36,Mexico,10.11,wednesday
F,30,Colombia,10.37,tuesday
M,26,Peru,10.71,friday
M,34,Spain,9.18,friday
F,25,Mexico,11.33,thursday
M,23,Peru,8.16,monday
F,28,Spain,11.5,friday
M,35,Peru,9.77,friday
F,16,Peru,10.04,thursday
F,29,Peru,14.41,monday
M,32,Peru,10.09,monday
M,27,Peru,10.78,friday
F,34,Spain,10.65,friday
M,33,Peru,11.43,thursday
M,27,Peru,11.78,thursday
M,30,Colombia,11.78,thursday
M,31,Spain,9.41,monday
M,27,Mexico,10.06,friday
M,31,Peru,9.77,thursday
F,32,Spain,9.06,monday
M,36,Peru,11.06,wednesday
M,31,Spain,9.53,thursday
F,28,Mexico,12.79,friday
F,29,Mexico,9.22,tuesday
F,32,Spain,7.77,tuesday
M,36,Mexico,8.01,friday
M,33,Colombia,8.94,wednesday
F,29,Peru,7.81,friday
F,24,Mexico,8.69,monday
M,23,Colombia,9.48,thursday
F,23,Peru,8.92,friday
F,30,Spain,9.48,thursday
M,29,Mexico,7.26,friday
F,28,Colombia,9.1,monday
F,29,Colombia,9.39,monday
M,30,Spain,8.4,friday
M,27,Peru,8.96,wednesday
F,26,Colombia,8.49,tuesday
F,34,Peru,10.07,tuesday
F,26,Mexico,12.1,tuesday
F,37,Mexico,10.57,tuesday
F,32,Spain,6.66,thursday
F,29,Peru,5.14,thursday
F,34,Mexico,10.5,monday
F,34,Spain,6.98,monday
F,36,Colombia,10.94,tuesday
F,31,Mexico,7.39,monday
M,26,Spain,6.5,wednesday
F,25,Peru,10.76,friday
F,25,Spain,9.63,monday
F,25,Peru,10.71,monday
M,28,Peru,10.37,monday
F,31,Spain,10.79,friday
F,28,Mexico,9.58,thursday
M,35,Peru,5.21,monday
M,29,Peru,10.46,friday
M,21,Colombia,8.67,friday
F,28,Colombia,10.82,monday
M,33,Colombia,10.66,wednesday
F,25,Colombia,8.96,monday
F,28,Colombia,10.18,friday
F,30,Peru,6.85,tuesday
F,28,Colombia,10.25,monday
M,28,Spain,5.74,friday
M,27,Colombia,8.69,wednesday
F,27,Spain,11.36,monday
F,27,Spain,10.43,tuesday
M,27,Spain,9.15,tuesday
F,31,Peru,10.04,tuesday
F,26,Peru,12.44,tuesday
F,34,Mexico,10.06,thursday
F,33,Spain,11.33,wednesday
M,27,Mexico,8.64,monday
F,22,Mexico,4.53,monday
F,36,Colombia,9.58,friday
F,32,Peru,14.7,thursday
F,35,Colombia,11.59,wednesday
F,29,Colombia,9.65,thursday
F,29,Spain,10.46,wednesday
M,21,Spain,13.19,friday
M,37,Mexico,12.25,monday
M,27,Colombia,8.94,monday
M,31,Peru,11.81,wednesday
M,31,Peru,14.53,friday
M,29,Colombia,9.99,friday
M,27,Spain,11.06,monday
F,29,Colombia,12.39,friday
M,36,Spain,11.71,friday
F,31,Peru,10.2,monday
F,28,Colombia,10.2,monday
M,31,Colombia,9.82,monday
M,28,Peru,13.5,wednesday
M,26,Colombia,10.45,monday
M,26,Colombia,13.83,tuesday
F,25,Mexico,11.06,tuesday
M,29,Colombia,8.81,wednesday
F,30,Colombia,9.17,friday
M,30,Spain,8.58,friday
F,37,Spain,10.81,wednesday
M,34,Colombia,11.79,wednesday
M,25,Spain,11.68,monday
F,23,Mexico,7.29,monday
M,33,Spain,12.06,monday
M,21,Spain,8.16,thursday
F,28,Spain,10.19,thursday
M,29,Spain,11.62,tuesday
M,25,Spain,9.9,monday
M,28,Mexico,11.35,friday
F,33,Peru,5.13,wednesday
F,28,Colombia,12.67,monday
F,34,Colombia,10.0,tuesday
M,27,Spain,11.3,monday
M,33,Peru,9.28,tuesday
M,23,Spain,9.23,thursday
M,33,Mexico,10.72,tuesday
M,36,Colombia,15.36,thursday
F,28,Colombia,6.99,tuesday
M,22,Peru,10.31,thursday
F,34,Mexico,6.55,thursday
M,33,Mexico,10.44,monday
M,29,Spain,11.08,monday
M,32,Spain,8.21,tuesday
M,32,Spain,10.12,tuesday
F,34,Peru,8.87,tuesday
M,29,Peru,7.59,monday
M,40,Colombia,10.97,wednesday
M,30,Spain,7.36,tuesday
F,39,Spain,9.96,thursday
M,24,Colombia,13.67,monday
M,23,Peru,7.85,monday
F,31,Colombia,11.96,wednesday
F,28,Peru,6.89,friday
M,27,Colombia,12.65,wednesday
M,32,Peru,15.03,thursday
F,28,Mexico,13.5,monday
F,30,Peru,10.25,thursday
M,29,Spain,8.69,thursday
F,35,Mexico,9.58,friday
M,31,Mexico,12.29,thursday
F,37,Mexico,12.94,wednesday
F,34,Mexico,8.75,friday
M,26,Mexico,9.87,thursday
F,28,Mexico,13.27,friday
F,31,Mexico,9.15,thursday
F,28,Peru,7.12,monday
F,31,Colombia,6.85,monday
M,32,Mexico,10.29,monday
F,28,Mexico,12.13,thursday
M,33,Mexico,9.59,wednesday
M,32,Peru,7.91,thursday
F,31,Mexico,10.04,tuesday
M,31,Spain,11.45,thursday
M,35,Spain,11.26,tuesday
F,32,Mexico,9.56,thursday
F,27,Mexico,14.73,wednesday
M,25,Peru,8.24,friday
M,32,Peru,9.12,friday
M,33,Colombia,10.96,thursday
M,30,Mexico,11.54,wednesday
F,27,Peru,8.86,monday
F,33,Spain,8.06,tuesday
M,28,Peru,12.55,friday
M,28,Spain,9.9,thursday
M,29,Mexico,10.43,thursday
F,31,Peru,11.47,tuesday
M,31,Colombia,8.41,friday
M,35,Spain,10.02,wednesday
F,33,Colombia,9.42,monday
M,34,Colombia,10.0,monday
M,27,Peru,11.04,friday
M,28,Mexico,10.76,monday
M,27,Spain,6.71,monday
M,32,Spain,12.35,tuesday
M,29,Colombia,6.85,tuesday
F,39,Spain,8.56,tuesday
M,33,Colombia,9.01,wednesday
M,31,Peru,6.98,wednesday
F,30,Spain,8.96,tuesday
F,28,Spain,11.58,tuesday
F,31,Spain,11.13,thursday
F,36,Spain,6.39,wednesday
F,33,Spain,9.88,thursday
F,19,Peru,12.73,thursday
M,23,Peru,11.43,monday
M,38,Mexico,10.69,wednesday
F,25,Colombia,13.28,monday
M,29,Colombia,9.45,tuesday
M,35,Colombia,9.85,thursday
M,30,Spain,7.96,friday
M,26,Spain,7.47,friday
F,38,Colombia,6.24,thursday
F,24,Mexico,6.73,wednesday
M,28,Peru,4.34,thursday
M,27,Colombia,9.73,monday
M,29,Peru,11.18,wednesday
M,24,Mexico,10.19,wednesday
F,30,Colombia,9.36,monday
M,33,Mexico,11.15,thursday
M,30,Spain,6.95,tuesday
M,34,Peru,11.24,wednesday
M,31,Colombia,14.46,monday
F,30,Spain,9.37,friday
M,30,Peru,9.53,tuesday
F,30,Colombia,10.34,wednesday
M,30,Peru,8.28,thursday
M,30,Peru,12.65,thursday
F,31,Mexico,11.55,wednesday
F,34,Peru,6.54,thursday
F,29,Spain,5.61,friday
F,33,Peru,9.98,tuesday
M,32,Colombia,9.16,wednesday
M,33,Colombia,9.64,thursday
M,31,Spain,10.12,wednesday
F,31,Peru,6.89,wednesday
F,27,Spain,7.87,wednesday
M,30,Mexico,8.2,friday
M,33,Mexico,11.24,monday
M,31,Spain,8.96,thursday
F,28,Spain,11.11,tuesday
F,30,Colombia,11.73,monday
F,34,Peru,8.92,tuesday
F,36,Colombia,9.27,tuesday
M,29,Colombia,9.04,thursday
M,32,Mexico,11.61,wednesday
M,30,Peru,9.41,friday
F,29,Mexico,10.33,friday
M,38,Colombia,6.51,friday
F,27,Peru,8.7,monday
F,25,Peru,7.47,thursday
F,25,Spain,10.74,monday
F,30,Spain,8.97,friday
F,23,Spain,10.72,thursday
M,28,Mexico,12.87,friday
M,22,Mexico,9.19,wednesday
F,26,Spain,5.95,tuesday
M,27,Colombia,10.52,friday
F,34,Colombia,11.4,thursday
M,21,Colombia,11.27,wednesday
F,32,Peru,12.88,monday
F,20,Colombia,11.97,monday
M,28,Peru,7.96,thursday
M,29,Mexico,6.52,wednesday
M,32,Colombia,7.47,tuesday
M,25,Colombia,11.6,friday
M,27,Mexico,6.38,monday
F,31,Spain,12.62,monday
F,36,Colombia,8.19,tuesday
M,36,Colombia,8.88,friday
F,34,Mexico,9.6,thursday
M,28,Colombia,8.18,tuesday
F,29,Peru,6.17,friday
F,28,Spain,12.86,tuesday
F,34,Mexico,9.84,tuesday
M,31,Spain,10.78,wednesday
M,38,Spain,11.18,tuesday
F,34,Mexico,9.61,tuesday
M,31,Peru,9.85,friday
F,31,Colombia,12.05,thursday
M,32,Spain,12.34,thursday
F,27,Mexico,9.96,tuesday
F,20,Spain,10.05,monday
F,34,Mexico,7.45,monday
F,33,Mexico,9.45,tuesday
M,36,Colombia,7.64,thursday
F,37,Colombia,8.16,thursday
F,26,Colombia,10.63,tuesday
M,25,Colombia,7.61,tuesday
F,28,Spain,8.65,wednesday
F,24,Spain,8.09,thursday
F,25,Peru,7.56,tuesday
M,27,Mexico,8.85,monday
M,34,Mexico,11.27,wednesday
M,43,Colombia,8.4,thursday
F,28,Spain,9.88,thursday
M,24,Mexico,12.2,monday
F,34,Spain,8.25,friday
F,33,Peru,9.66,friday
M,37,Mexico,8.51,friday
M,30,Mexico,11.13,friday
M,32,Spain,7.03,wednesday
M,31,Peru,7.44,wednesday
F,27,Peru,10.92,friday
M,28,Peru,10.3,tuesday
M,26,Colombia,10.8,thursday
M,25,Peru,7.66,wednesday
F,28,Mexico,9.8,tuesday
M,32,Colombia,11.99,tuesday
M,29,Mexico,12.6,friday
F,33,Spain,12.83,tuesday
M,29,Peru,7.22,monday
M,28,Mexico,9.75,thursday
F,28,Colombia,9.05,tuesday
M,28,Peru,11.57,monday
M,33,Spain,5.42,thursday
F,32,Spain,12.46,wednesday
M,36,Peru,10.6,tuesday
F,27,Spain,8.98,wednesday
F,30,Mexico,8.31,tuesday
M,24,Mexico,10.82,wednesday
F,31,Mexico,10.23,friday
F,29,Peru,9.83,monday
F,32,Mexico,9.74,thursday
M,26,Colombia,11.73,wednesday
F,28,Colombia,12.62,thursday
M,26,Spain,9.48,monday
F,29,Peru,6.69,thursday
F,29,Spain,10.15,tuesday
M,26,Colombia,6.87,tuesday
M,32,Peru,9.65,tuesday
F,22,Mexico,9.03,thursday
F,35,Colombia,9.07,thursday
M,24,Peru,10.36,thursday
M,32,Mexico,11.26,thursday
F,32,Colombia,9.95,tuesday
F,23,Spain,12.11,friday
F,32,Peru,7.68,wednesday
F,27,Peru,11.87,wednesday
F,33,Peru,11.97,monday
M,35,Mexico,10.61,monday
F,24,Mexico,8.74,friday
F,24,Mexico,8.14,thursday
F,30,Mexico,8.95,friday
F,38,Colombia,4.21,thursday
M,25,Spain,9.81,monday
M,35,Mexico,9.05,wednesday
M,33,Colombia,8.01,thursday
M,31,Colombia,9.53,wednesday
M,34,Mexico,9.61,monday
F,32,Peru,6.49,wednesday
F,32,Peru,7.42,tuesday
F,25,Mexico,10.27,tuesday
M,37,Peru,8.77,tuesday
M,29,Peru,11.42,monday
F,28,Peru,11.92,monday
M,34,Peru,9.64,friday
F,28,Spain,12.26,tuesday
F,27,Spain,10.16,thursday
M,27,Mexico,10.05,wednesday
M,22,Peru,9.34,monday
M,33,Peru,9.27,tuesday
F,23,Mexico,6.32,monday
F,33,Colombia,8.5,friday
M,21,Peru,10.01,monday
F,34,Spain,11.46,friday
M,31,Colombia,8.24,wednesday
M,29,Peru,12.86,monday
F,27,Mexico,6.31,tuesday
M,31,Colombia,10.38,thursday
F,33,Peru,11.33,wednesday
F,29,Colombia,13.78,wednesday
F,25,Colombia,7.34,monday
M,23,Mexico,10.78,wednesday
F,35,Colombia,6.65,tuesday
F,30,Mexico,8.55,monday
M,28,Spain,9.64,thursday
F,25,Mexico,6.04,wednesday
M,30,Mexico,10.21,thursday
F,32,Colombia,9.84,friday
M,31,Mexico,8.6,monday
F,31,Mexico,7.56,wednesday
F,28,Spain,11.71,tuesday
M,31,Mexico,12.09,tuesday
M,33,Colombia,7.76,tuesday
F,32,Colombia,10.72,friday
M,35,Peru,9.93,wednesday
M,33,Mexico,9.97,friday
M,32,Mexico,7.96,monday
F,37,Colombia,9.38,thursday
F,26,Peru,13.62,monday
M,29,Mexico,9.73,thursday
M,24,Spain,11.53,friday
F,30,Mexico,8.09,thursday
F,31,Mexico,8.56,friday
F,27,Peru,12.31,wednesday
F,28,Mexico,10.08,friday
F,30,Colombia,9.21,monday
F,27,Spain,10.75,thursday
F,35,Mexico,9.84,friday
M,18,Colombia,9.37,thursday
M,27,Peru,10.81,thursday
M,29,Peru,13.76,tuesday
M,26,Colombia,6.4,wednesday
M,33,Colombia,10.36,tuesday
M,28,Mexico,6.63,friday
M,30,Mexico,12.01,tuesday
M,30,Peru,10.48,monday
M,37,Mexico,9.1,friday
F,32,Peru,10.36,wednesday
M,21,Mexico,12.18,friday
M,24,Colombia,11.34,thursday
M,30,Spain,12.2,friday
M,27,Colombia,5.8,wednesday
F,29,Colombia,9.69,wednesday
M,31,Spain,8.66,wednesday
F,33,Colombia,7.04,friday
F,31,Spain,10.2,monday
F,28,Peru,11.5,friday
M,29,Spain,10.58,monday
M,23,Colombia,7.36,tuesday
M,31,Mexico,10.14,wednesday
F,28,Mexico,7.93,friday
F,25,Colombia,10.9,thursday
F,31,Spain,10.18,monday
M,32,Colombia,8.66,friday
M,29,Spain,11.55,thursday
M,31,Peru,11.46,wednesday
F,24,Mexico,8.55,thursday
F,30,Spain,8.73,wednesday
M,29,Peru,8.26,friday
M,33,Mexico,9.19,tuesday
F,29,Colombia,9.03,tuesday
F,31,Colombia,9.42,monday
M,25,Spain,8.15,wednesday
M,27,Spain,11.2,friday
F,28,Colombia,9.52,monday
M,28,Mexico,10.68,friday
M,34,Peru,12.71,tuesday
M,24,Spain,12.37,tuesday
M,22,Colombia,8.45,thursday
F,31,Peru,9.99,monday
M,32,Mexico,10.72,friday
M,27,Spain,7.96,monday
F,35,Mexico,12.73,friday
F,34,Spain,9.58,monday
F,26,Mexico,11.87,thursday
F,26,Colombia,9.32,tuesday
F,37,Peru,11.16,monday
F,27,Spain,12.71,friday
F,32,Mexico,9.44,tuesday
F,27,Spain,7.37,thursday
F,28,Peru,10.06,wednesday
F,24,Mexico,13.37,friday
F,30,Peru,9.98,wednesday
F,38,Spain,9.33,monday
F,30,Peru,7.93,thursday
F,35,Mexico,10.0,tuesday
F,26,Spain,10.41,thursday
F,28,Peru,9.92,tuesday
M,31,Peru,7.99,friday
M,34,Spain,10.56,thursday
M,34,Spain,10.9,tuesday
M,32,Peru,9.4,tuesday
F,28,Spain,9.62,friday
M,27,Spain,11.09,tuesday
F,34,Spain,13.96,monday
F,27,Spain,11.56,tuesday
M,32,Colombia,11.52,tuesday
M,29,Peru,13.53,monday
M,27,Peru,10.08,wednesday
M,37,Colombia,9.38,friday
F,29,Colombia,6.88,tuesday
F,37,Mexico,8.16,wednesday
F,30,Colombia,6.57,friday
M,29,Peru,8.36,wednesday
F,26,Colombia,7.93,wednesday
M,26,Spain,11.21,thursday
M,29,Spain,8.56,friday
M,30,Spain,14.26,tuesday
F,36,Colombia,9.9,tuesday
M,26,Spain,9.09,thursday
M,34,Spain,10.21,thursday
F,30,Mexico,5.37,monday
M,29,Spain,11.35,tuesday
F,32,Spain,11.62,friday
M,33,Spain,8.94,monday
F,31,Peru,8.68,monday
F,27,Spain,8.66,monday
M,31,Peru,10.9,wednesday
F,22,Colombia,8.43,tuesday
M,26,Peru,13.42,tuesday
F,32,Spain,11.98,wednesday
F,27,Spain,10.5,wednesday
M,29,Peru,9.73,monday
F,27,Spain,7.09,tuesday
F,31,Peru,8.05,tuesday
M,30,Mexico,14.21,thursday
F,30,Spain,9.62,friday
M,31,Mexico,8.61,friday
M,20,Colombia,6.82,friday
M,38,Colombia,8.36,tuesday
M,34,Peru,9.68,wednesday
M,27,Colombia,8.76,friday
M,34,Peru,11.3,wednesday
F,23,Mexico,10.35,tuesday
F,35,Peru,10.6,thursday
F,34,Peru,7.39,tuesday
M,26,Peru,7.23,monday
F,33,Mexico,9.34,tuesday
M,38,Colombia,9.56,thursday
M,32,Mexico,10.75,tuesday
F,27,Peru,10.9,wednesday
M,39,Peru,10.87,monday
F,33,Mexico,9.87,tuesday
M,32,Colombia,9.3,friday
M,26,Spain,11.02,monday
F,32,Spain,11.13,wednesday
F,30,Mexico,12.06,thursday
F,24,Spain,12.47,wednesday
F,29,Mexico,6.91,friday
F,36,Colombia,7.98,wednesday
M,34,Spain,10.29,tuesday
F,36,Mexico,12.6,monday
F,34,Spain,10.62,wednesday
F,25,Spain,12.4,thursday
F,27,Peru,8.52,monday
M,35,Colombia,12.19,friday
F,27,Mexico,9.66,tuesday
F,26,Peru,6.13,friday
F,34,Mexico,11.25,tuesday
M,28,Colombia,8.19,monday
M,34,Mexico,9.17,friday
F,35,Colombia,10.47,thursday
F,32,Mexico,7.67,friday
M,33,Peru,8.55,wednesday
M,29,Spain,8.02,friday
M,22,Spain,9.19,wednesday
F,31,Colombia,9.08,tuesday
F,14,Mexico,9.78,tuesday
F,32,Spain,11.52,monday
F,33,Spain,13.27,thursday
F,30,Mexico,6.99,monday
F,33,Mexico,7.78,friday
M,28,Spain,8.06,friday
M,33,Colombia,7.83,monday
F,32,Spain,8.57,friday
F,32,Colombia,8.98,tuesday
F,33,Peru,9.23,friday
F,30,Colombia,9.97,friday
M,27,Spain,10.49,monday
F,35,Mexico,9.21,thursday
F,28,Mexico,11.35,monday
F,30,Mexico,9.0,tuesday
F,30,Mexico,8.6,friday
F,36,Colombia,5.43,wednesday
F,33,Peru,9.82,monday
F,33,Peru,13.58,monday
M,31,Colombia,7.96,tuesday
F,31,Spain,12.42,thursday
F,31,Mexico,10.28,thursday
F,31,Spain,11.38,tuesday
F,31,Colombia,7.02,monday
F,34,Peru,5.6,thursday
F,26,Mexico,8.17,wednesday
F,34,Peru,7.62,monday
F,31,Colombia,9.69,friday
M,27,Mexico,6.31,wednesday
F,30,Peru,9.64,tuesday
M,31,Peru,11.36,tuesday
F,41,Peru,11.08,monday
F,31,Mexico,12.55,wednesday
F,35,Peru,7.5,tuesday
M,36,Colombia,8.7,thursday
F,27,Colombia,5.3,monday
M,24,Colombia,10.65,thursday
M,30,Peru,8.79,wednesday
F,31,Spain,10.84,tuesday
M,32,Mexico,10.51,monday
M,21,Colombia,8.1,wednesday
M,33,Mexico,8.95,thursday
M,25,Spain,11.94,tuesday
F,26,Mexico,10.42,tuesday
M,31,Mexico,11.81,friday
M,34,Spain,11.52,thursday
F,34,Spain,11.28,friday
F,29,Mexico,11.28,wednesday
F,30,Peru,12.38,friday
M,34,Spain,8.03,thursday
M,25,Mexico,10.56,wednesday
F,29,Colombia,10.55,monday
F,38,Peru,8.49,thursday
M,34,Spain,12.31,friday
M,30,Mexico,13.48,wednesday
M,29,Mexico,10.43,thursday
M,25,Peru,8.72,tuesday
F,27,Peru,11.68,thursday
M,27,Colombia,9.64,friday
M,29,Spain,12.62,wednesday
F,33,Spain,9.98,friday
M,34,Colombia,6.22,tuesday
F,31,Colombia,9.69,tuesday
M,37,Mexico,12.46,wednesday
F,32,Colombia,7.31,wednesday
F,32,Colombia,12.36,monday
F,38,Mexico,11.1,monday
M,32,Peru,14.21,tuesday
F,28,Spain,12.0,thursday
M,27,Colombia,8.6,monday
M,26,Peru,14.06,thursday
F,25,Peru,14.06,friday
M,24,Spain,6.4,wednesday
M,27,Spain,10.36,tuesday
M,30,Mexico,7.0,wednesday
F,33,Spain,12.41,thursday
F,25,Colombia,8.23,monday
M,28,Spain,7.83,tuesday
M,31,Spain,13.86,friday
F,22,Peru,9.18,friday
M,30,Spain,9.33,friday
M,35,Colombia,11.63,friday
M,28,Peru,8.44,monday
F,30,Peru,9.32,thursday
F,25,Colombia,7.7,wednesday
M,27,Mexico,7.49,monday
M,38,Spain,11.36,friday
F,31,Colombia,10.94,thursday
M,31,Spain,8.86,monday
F,34,Colombia,11.17,wednesday
F,29,Colombia,6.81,monday
M,23,Mexico,8.84,tuesday
M,32,Mexico,9.36,monday
M,23,Mexico,9.85,wednesday
M,30,Mexico,9.96,wednesday
F,31,Peru,10.95,thursday
M,26,Spain,8.15,friday
F,27,Peru,10.65,wednesday
M,31,Peru,9.03,wednesday
M,30,Colombia,12.5,thursday
M,24,Spain,11.62,friday
M,28,Peru,9.42,tuesday
F,28,Spain,9.53,tuesday
F,29,Mexico,9.29,monday
M,30,Peru,10.66,wednesday
M,30,Colombia,13.22,wednesday
F,24,Mexico,11.82,wednesday
M,25,Peru,4.32,monday
F,31,Mexico,10.5,monday
M,33,Peru,11.48,thursday
M,36,Mexico,11.11,thursday
M,31,Colombia,9.29,thursday
F,26,Mexico,6.27,friday
M,30,Colombia,8.86,friday
F,33,Spain,8.27,wednesday
M,35,Peru,9.49,tuesday
M,28,Colombia,11.26,thursday
M,29,Colombia,13.61,friday
F,28,Mexico,11.96,friday
F,24,Peru,8.97,wednesday
F,30,Peru,12.69,tuesday
M,35,Mexico,9.34,tuesday
M,28,Mexico,8.17,wednesday
F,29,Mexico,6.24,wednesday
M,29,Spain,7.03,thursday
F,29,Spain,7.51,tuesday
F,27,Colombia,8.85,friday
F,24,Colombia,8.26,monday
F,37,Colombia,8.12,thursday
F,38,Colombia,14.04,monday
M,30,Spain,8.53,wednesday
M,25,Spain,11.11,thursday
M,37,Peru,10.5,friday
M,31,Mexico,9.44,friday
F,27,Peru,12.03,thursday
F,33,Peru,10.67,wednesday
F,34,Colombia,12.89,wednesday
F,32,Spain,6.3,thursday
F,22,Colombia,12.24,tuesday
F,29,Spain,11.13,tuesday
F,27,Mexico,13.59,thursday
F,34,Spain,13.04,tuesday
M,31,Peru,9.74,monday
F,28,Peru,11.55,wednesday
M,36,Spain,7.07,monday
M,28,Spain,9.26,monday
M,33,Peru,10.39,friday
F,27,Colombia,9.09,tuesday
M,25,Mexico,9.21,thursday
F,25,Peru,13.72,thursday
F,29,Peru,7.12,wednesday
F,31,Colombia,7.65,monday
F,34,Spain,8.81,wednesday
F,26,Colombia,9.6,tuesday
F,31,Mexico,8.77,monday
M,34,Spain,10.25,wednesday
M,34,Spain,12.39,tuesday
F,27,Colombia,10.76,tuesday
F,29,Peru,11.69,thursday
M,38,Colombia,9.53,tuesday
M,34,Spain,10.9,friday
M,26,Spain,9.76,friday
M,32,Colombia,10.9,monday
F,25,Peru,10.29,monday
F,35,Spain,5.44,friday
M,28,Colombia,10.72,wednesday
F,26,Peru,10.57,tuesday
F,30,Peru,9.76,monday
M,33,Mexico,11.61,thursday
M,25,Colombia,9.12,friday
F,31,Peru,13.45,thursday
M,29,Spain,8.19,wednesday
F,32,Spain,6.9,thursday
M,28,Mexico,10.89,tuesday
F,34,Spain,11.71,friday
F,22,Colombia,9.79,thursday
M,31,Colombia,8.54,tuesday
F,28,Colombia,13.33,tuesday
F,35,Mexico,11.56,friday
F,34,Colombia,9.64,friday
M,34,Spain,11.74,friday
M,26,Colombia,7.3,wednesday
M,26,Mexico,8.72,thursday
M,33,Peru,11.16,wednesday
M,27,Spain,12.07,thursday
F,33,Spain,8.85,monday
M,30,Colombia,12.16,tuesday
M,27,Spain,10.99,monday
F,35,Mexico,11.2,thursday
M,32,Mexico,12.09,friday
F,33,Spain,11.68,tuesday
M,28,Mexico,10.35,thursday
M,31,Spain,9.01,tuesday
